"candidate_id"|"content"
"64026"|"<p>Availability/Notice period: 20th June</p><p>Technical experience: 11+in IT | 10+ in OMS Backend</p><p>Industries/Sectors worked in: E-commerce, Retail</p><p>Certificates: No</p><p>Timezone working in: 11-8</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 13 LPA ..35-40 LPA</p><p>Limited company: No</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64034"|"<p>Availability/Notice period: 1 month notice</p><p>Technical experience:11 years IT, 6years SF, 2 years lwc</p><p>Industries/Sectors worked in:&nbsp;</p><p>Certificates: platiform developer 1&nbsp;</p><p>Timezone working in: 11-9</p><p>Open to remote/onsite: yes</p><p>Location: India</p><p>Visa status (if applicable):</p><p>Fee: 15ph</p><p>Limited company: no</p><p>Interview availability: monday -friday 3pm onwards</p><p>Notes:</p>"
"64041"|"<p>Availability/Notice period: immediate&nbsp;</p><p>Technical experience: 6 years it, Java 5 years</p><p>Industries/Sectors worked in: marketing, banking&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: 9-5 cet</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: Romania</p><p>Visa status (if applicable):</p><p>Fee: 600</p><p>Limited company: yes</p><p>Interview availability:after 4pm cet monday - friday</p><p>Notes:</p>"
"64043"|"<p>Availability/Notice period: Immediate</p><p>Technical experience:4+ in IT | 2+ in SFCC | 2+ in Automation</p><p>Industries/Sectors worked in: Retail, E-commerce</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee:&nbsp;</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview: 1pm to 6pm</p><p>Notes: He is from Hirexa...110 EUR</p>"
"64063"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience: 18+ in Salesforce | 8+ in Solution Architect</p><p>Industries/Sectors worked in: Information System, Media, Healthcare</p><p>Certificates: 3&nbsp;</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: London</p><p>Fee: 115K+20% ...120K</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: Not directly with Salesforce for 3.5 years</p><p>Involve in Development &amp; Building of the Team</p>"
"64083"|"<p>Availability/Notice period: 1st september&nbsp;</p><p>Technical experience: 8.3 years IT in java, 1 year GCP</p><p>Industries/Sectors worked in: banking&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working: 9-5 CET &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: India&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: currently on 15.5 - wants 32 lakhs&nbsp;</p><p>Limited company:&nbsp;</p><p>Interview availability: 4pm IST</p><p>Notes:</p>"
"63971"|"<p>Availability/Notice period:&nbsp;</p><p>Technical experience: 13+ in IT | 3+ in SF | Servicemax&nbsp;</p><p>Industries/Sectors worked in: Lifescience, Finance, Energy</p><p>Certificates:&nbsp;</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite:&nbsp;</p><p>Location:&nbsp;</p><p>Fee: Currently 14 LPA...expecting 24 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: No FSL Experience</p>"
"63997"|"<p>Availability/Notice period: 2 Weeks</p><p>Technical experience: 8+ in IT | 8+ in Devops | 6+ in GCP</p><p>Industries/Sectors worked in: E-commerce, Telecom</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 15 EUR</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview: 9am-2 pm</p><p>Notes:&nbsp;</p>"
"64029"|"<p>Availability/Notice period: 30 days (can be negotiated to 20 days)&nbsp;</p><p>Technical experience: 7 years IT | 4 years OMS Developer&nbsp;</p><p>Industries/Sectors worked in: Multiple</p><p>Time zone working in: Fine with CET&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: India</p><p>Limited company: Hirexa Solutions&nbsp;</p><p>Fee: 145 per day | sent at 230 per day&nbsp;</p><p>Limited company:&nbsp;</p><p>Availability to interview:&nbsp;</p><p>Notes: Planning to join Infosys&nbsp;</p>"
"64042"|"<p>Availability/Notice period: immediate</p><p>Technical experience:6 years IT, 5 years python</p><p>Industries/Sectors worked in: cyber security&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: 9-5 cet</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: Romania</p><p>Visa status (if applicable):</p><p>Fee: 560</p><p>Limited company: yes&nbsp;</p><p>Interview availability: monday - friday</p><p>Notes:</p>"
"63534"|"<p>Availability/Notice period: 18th july&nbsp;</p><p>Technical experience: 12 years IT, SFCC 8 years, 1.5 years architect</p><p>Industries/Sectors worked in: e commerce&nbsp;</p><p>Certificates: B2C</p><p>Timezone working in: 9-5cet</p><p>Open to remote/onsite: remote</p><p>Location: Bulgaria&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 800 euro per day&nbsp;</p><p>Limited company: yes&nbsp;</p><p>Interview availability: monday - friday afternoons</p><p>Notes:</p>"
"64052"|"<p>Availability/Notice period: 11th august</p><p>Technical experience: 5 years IT, 5years sf</p><p>Industries/Sectors worked in: insurance, education&nbsp;</p><p>Certificates: Sales force Certified Administrator (ADM201)</p><p>Sales force Certified Advanced Administrator (ADM21)&nbsp;</p><p>Timezone working in: uk</p><p>Open to remote/onsite: on site&nbsp;</p><p>Location: uk</p><p>Visa status (if applicable):does not need visa or sponsorship&nbsp;</p><p>Fee: 45k at the minute wants 55k minimum&nbsp;</p><p>Limited company:&nbsp;</p><p>Interview availability: monday - friday after 12pm&nbsp;</p><p>Notes:&nbsp;</p>"
"64114"|"<p>Availability/Notice period: 30/40 days&nbsp;</p><p>Technical experience: 10.6 years IT, 4 years Workday</p><p>Industries/Sectors worked in: IBM, healthcare &nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: flexible &nbsp; &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: India</p><p>Visa status (if applicable):</p><p>Fee: 20lakhs per annum&nbsp;</p><p>Limited company: &nbsp;</p><p>Interview availability: before 11am ist &nbsp;</p><p>Notes:</p>"
"63939"|"<p>Availability/Notice period: 2 weeks notice</p><p>Technical experience: 12 years experience salesforce front end back end&nbsp;</p><p>Industries/Sectors worked in: retail, electrical sonos&nbsp;&nbsp;</p><p>Certificates: B2C certified 2014, administrator&nbsp;</p><p>Timezone working in: CET</p><p>Open to remote/onsite: remote</p><p>Location: Amsterdam&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 150 ( 3 people) &nbsp;</p><p>Limited company: yes</p><p>Interview availability: 5pm CET</p><p>Notes: wont give me a fee for himself will only take job if 3 positions available&nbsp;</p>"
"64044"|"<p>Availability/Notice period: 30 Days</p><p>Technical experience: 2+ in IT | 2+ Devops | 1+ GCP</p><p>Industries/Sectors worked in: Retail,&nbsp;</p><p>Certificates: NO</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 6 LPA..8 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64058"|"<p>Availability/Notice period: 30 Days</p><p>Technical experience: 10+ in IT | 10+ in Salesforce | 2.5+ in Solution Architect</p><p>Industries/Sectors worked in: Utilities, Entertainment, Oil &amp; Gas</p><p>Certificates: 10</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite:&nbsp;</p><p>Location: Newcastle Upon Tyne</p><p>Fee: 95-100 k</p><p>Limited company:</p><p>End Client:</p><p>Immigration status : ILR</p><p>Interview Timings: WED, Thur-3-5, Fri-1-5pm BST</p><p>Notes:&nbsp;</p>"
"64099"|"<p>Availability/Notice period: immediate</p><p>Technical experience: 12 years IT, sf 6.5 years &nbsp;</p><p>Industries/Sectors worked in: banking, sales cloud, customs cloud, insurance</p><p>Certificates: platform dev 1&nbsp;</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: remote</p><p>Location: india &nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 19 euro per hour</p><p>Limited company: &nbsp;</p><p>Interview availability: flexible&nbsp;</p><p>Notes: moves to Canada end of august</p>"
"63962"|"<p>Availability/Notice period: Perm | 1 month</p><p>Technical experience: 16 years | 6 years in SFCC PM / Consultant |&nbsp;</p><p>Industries/Sectors worked in: Retail | Health |&nbsp;</p><p>Certificates: Scrum Master certified&nbsp;</p><p>Timezone working in: 8am - 10.30pm IST&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: India&nbsp;</p><p>Fee: 20 EUR (only interested in Perm 35 LAKH | 40 LAKH)</p><p>Limited company Payroll&nbsp;</p><p>Availability to interview:&nbsp;</p><p>Notes: 3 implementations | No capacity | No interest in Sapient | Only interested in End Client</p>"
"63972"|"<p>Availability/Notice period: 3 months&nbsp;</p><p>Technical experience:3 years IT, 2 years GCP</p><p>Industries/Sectors worked in: banking &nbsp;</p><p>Certificates: gcp&nbsp;</p><p>Timezone working in: ist &nbsp;</p><p>Open to remote/onsite: remote</p><p>Location:India &nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 10euros per hour</p><p>Limited company: umbrella&nbsp;</p><p>Interview availability: 3pm ist friday&nbsp;</p><p>Notes: happy to work in CET</p>"
"64049"|"<p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Availability/Notice period: 1 Week</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Technical experience: 8+ in IT | 6+ in SFCC | 6+ in Automation</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Industries/Sectors worked in: E-Commerce, Retail, Meadia, Healthcare</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Certificates: No</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Timezone working in: IST</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Open to remote/onsite: Remote</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Location: India</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Fee:&nbsp;</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Limited company:</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">End Client:</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Immigration status :</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);""><br style=""box-sizing: content-box;"" />Availability to interview:&nbsp;</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Notes:&nbsp; Submitted by Hirexa for 115 EUR</p>"
"64096"|"<p>Availability/Notice period: 3 months</p><p>Technical experience: 10 years in SFCC BE | 3 years as SFCC Architect&nbsp;</p><p>Industries/Sectors worked in: Retail&nbsp;</p><p>Time zone working in:&nbsp;CET&nbsp;</p><p>Open to remote/onsite: Remote &nbsp;</p><p>Location: India</p><p>Fee: 40 Lakhs | wants 65 lakhs | proposed 55 lakhs&nbsp;</p><p>Limited company: No</p><p>Availability to interview:&nbsp;Immediate&nbsp;</p><p>Notes: Wants to do two projects, will come back regarding permanent requirement&nbsp;</p>"
"64115"|"<p>Availability/Notice period: Immediate &nbsp;</p><p>Technical experience: 6 years IT, 6 years SF</p><p>Industries/Sectors worked in: healthcare, automobile &nbsp;&nbsp;</p><p>Certificates:platform dev 1&nbsp;</p><p>Timezone working in: flexible &nbsp; &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: India</p><p>Visa status (if applicable):</p><p>Fee: 20 euros per hour &nbsp;</p><p>Limited company: &nbsp;</p><p>Interview availability: flexible &nbsp;</p><p>Notes:</p>"
"64129"|"<p>Availability/Notice period: Aug 10th</p><p>Technical experience: 18+ in IT |18+ Security| 5+ in Cloud</p><p>Industries/Sectors worked in: Oil &amp; Gas, Government, Finance, Defence</p><p>Certificates: CISM</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 26LPA..30LPA...35LPA...40LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview: 11am-2pm IST</p><p>Notes:&nbsp;</p>"
"63945"|"<p>Availability/Notice period: 1 month</p><p>Technical experience: &nbsp;5 years in IT | 3.5 years (SF Dev Lead)&nbsp;</p><p>Industries/Sectors worked in: Telecom | Oil | Health | Finance&nbsp;</p><p>Certificates: x5 Certified&nbsp;</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: Sao Paulo&nbsp;</p><p>Fee: 24,000 BRL</p><p>Limited company:</p><p>Availability to interview: 12.00pm BRL&nbsp;</p><p>Notes:</p>"
"63998"|"<p>Availability/Notice period: 90 daya</p><p>Technical experience: 7+ in IT | 4+ in Devops | 3+ in GCP</p><p>Industries/Sectors worked in: Security,E-commerce</p><p>Certificates: Linux</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 14 LPA noe...expecting 25 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview: 10-12 am IST</p><p>Notes:&nbsp;</p>"
"64050"|"<p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Availability/Notice period: 8th Sep (60 Days)</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Technical experience: 12+ in IT | 6+ in Devops | 2+ in GCP</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Industries/Sectors worked in: BFSI</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Certificates: AWS</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Timezone working in: CET</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Open to remote/onsite: Remote</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Location: India</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Fee: 25 LPA...33LPA</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Limited company:</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">End Client:</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Immigration status :</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);""><br style=""box-sizing: content-box;"" />Availability to interview:&nbsp;</p><p style=""box-sizing: content-box; margin: 0px 0px 4px; font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; color: #333333; font-size: 13px; background-color: rgba(238, 238, 238, 0.8);"">Notes:&nbsp;&nbsp;</p>"
"63713"|"<p>Availability/Notice period: 15 Days</p><p>Technical experience: 17+ in IT | 7+ in Security</p><p>Industries/Sectors worked in: Automobile, BFSI, Healthcare, Oil &amp; Gas</p><p>Certificates: TOGAF, SABSA, COBIT, NIST, Zachman, ISO 27000, DoDAF, CCSP.</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 320 Euros, 50-60 LPA...Sending at 45 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64097"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 7.5 IT | 6.5 OMS</p><p>Industries/Sectors worked in: Retail&nbsp;</p><p>Time zone working in:&nbsp;CET&nbsp;</p><p>Open to remote/onsite: Remote &nbsp;</p><p>Location: India</p><p>Fee: 15.5 Lakh | offer from Reliance 35 Lakhs&nbsp;</p><p>Limited company: Tech Talent&nbsp;</p><p>Availability to interview:&nbsp;Immediate&nbsp;</p><p>Notes: Happy to go on TT books as a contractor for 17 EUR per hour. Closed 137.00 per day. Shared for 220 EUR per day&nbsp;</p>"
"64100"|"<p>Availability/Notice period: 70</p><p>Technical experience: 12+ in IT | 12+ DBA | 1+ in GCP | 6+ in exadata</p><p>Industries/Sectors worked in: Banking, Telecom</p><p>Certificates: OCI&nbsp;</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 21LPA...35LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview: 10am-1pm, 4pm - 8pm</p><p>Notes: Has no hands on Postgre, Limited exp in GCP</p>"
"64102"|"<p>Availability/Notice period: Aug 2nd</p><p>Technical experience: 7+ in IT | 7+ in PL/Sql| 5+ in Apex</p><p>Industries/Sectors worked in: Healthcare, Banking, Insurance</p><p>Certificates: No</p><p>Timezone working in: 11-9&nbsp;</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 14.5 Lpa...20 LPA..24 Lpa</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64123"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 10+ in IT | 3+ in IAM</p><p>Industries/Sectors worked in: Insurance, Banking, Finance</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 30LPA..35LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64130"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 12+ in It | 12+ in Security | 3+ in Cloud</p><p>Industries/Sectors worked in: Research, Retail, Banking</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 30 LPA...50-55 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"63941"|"<p>Availability/Notice period: 90 days (!Week)</p><p>Technical experience: 12+ in IT | 3+ in SFCC | 6+ Automation</p><p>Industries/Sectors worked in: Aviation, E-Commerce,Telecom, &nbsp;</p><p>Certificates: No</p><p>Timezone working in: US</p><p>Open to remote/onsite:&nbsp; Remote</p><p>Location: India</p><p>Fee: 16 EUR</p><p>Limited company: No (He will take of Payments)</p><p>End Client: British Airways</p><p>Immigration status :&nbsp;</p><p><br />Availability to interview:&nbsp; 2-5 PM IST</p><p>Notes: Due to long notice period he is ok to take up the project in a week</p>"
"63963"|"<p>Availability/Notice period:&nbsp;Perm (2 months) | Immediate&nbsp;</p><p>Technical experience:&nbsp;15 years IT | 10 SFCC BE/FS |&nbsp;</p><p>Industries/Sectors worked in:</p><p>Certificates: B2C&nbsp;</p><p>Time zone working in: IST (CET)</p><p>Open to remote/onsite:&nbsp;</p><p>Location: India&nbsp;</p><p>Fee: 23 EUR confirmed&nbsp;</p><p>Limited company: Payroll&nbsp;</p><p>Availability to interview:&nbsp;12.00 - 5.00pm IST&nbsp;</p><p>Notes: Technical and Managing (9)&nbsp;</p>"
"64067"|"<p>Availability/Notice period: 1 Week</p><p>Technical experience: 25+ in IT | 10+ in Architecture</p><p>Industries/Sectors worked in: Finance, E-commerce</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 25 LPA..35LPA 200 EUR</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64091"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience: 10+ in IT | 5+ in Devops | 1.5+ in GCP</p><p>Industries/Sectors worked in: Insurance, Edtech</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 16.5 LPA...28LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64098"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience: 12+ in IT | 6+ in Security | 3+ GCP</p><p>Industries/Sectors worked in: Banking, Security, Finance, Data Centre</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 25...30-35 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64103"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 6.5 in IT| 5.5 in Apex | 6 in Pl/Sql</p><p>Industries/Sectors worked in: Healthcare, Manufacturing, Automobile</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 10LPA...22LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64116"|"<p>Availability/Notice period: Aug 31st</p><p>Technical experience: 8+ in IT | 8+ in Security</p><p>Industries/Sectors worked in: Oil &amp; Gas, Banking, Retail</p><p>Certificates: CISSP</p><p>Timezone working in: GMT+4</p><p>Open to remote/onsite: Remote</p><p>Location: Dubai</p><p>Fee: 37 LPA..45LPA..50 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64124"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 14+ in It | 2+ in Security |&nbsp;</p><p>Industries/Sectors worked in: Defence, Finance, Banking</p><p>Certificates:&nbsp;</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 30 LPA...35 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64131"|"<p>Availability/Notice period: 60 day notice&nbsp;</p><p>Technical experience: 4 years SFCC FE&nbsp;</p><p>Industries/Sectors worked in: Retail&nbsp;</p><p>Time zone working in:&nbsp;IST&nbsp;</p><p>Open to remote/onsite: Remote &nbsp;</p><p>Location: India</p><p>Fee: 21 LPA |&nbsp;</p><p>Limited company: No&nbsp;</p><p>Availability to interview:&nbsp;</p><p>Notes: Supporting UK clients (J&amp;J)</p>"
"63965"|"<p>Availability/Notice period: 60 days / immediate&nbsp;</p><p>Technical experience:6 years / salesforce 6 years + pardot</p><p>Industries/Sectors worked in: retail client - ecommerce&nbsp;</p><p>Certificates: &bull; SALESFORCE CERTIFIED MARKETING CLOUD EMAIL SPECIALIST&nbsp;<br />&bull; SALESFORCE CERTIFIED PARDOT SPECIALIST&nbsp;<br />&bull; SALESFORCE CERTIFIED MARKETING CLOUD CONSULTANT</p><p>Timezone working in: ist 12-9</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: India</p><p>Visa status (if applicable):</p><p>Fee: 18 per hour</p><p>Limited company: umbrella&nbsp;</p><p>Interview availability: 7:30pm IST monday to friday</p><p>Notes:</p>"
"64090"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 8+ in IT | 8+ in DBA | 2+ Postgre |&nbsp;</p><p>Industries/Sectors worked in: Finance/ Stocks, Retail, Manufacturing</p><p>Certificates: Oracle, AWS</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 22 LPA...35 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: Not proficient in GCP, Good in Terraform</p>"
"64101"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 11+ in IT | 9+ in Devops | 3+ in GCP</p><p>Industries/Sectors worked in: Telecom, Banking, Retail</p><p>Certificates: CKS, CKAD, CKA, AWS Solutions Architect, Terraform Associate</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 28LPA...40 LPA..45LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
